0_0_3_00096,0
0_0_3_00192,0
0_0_3_00288,0
0_0_3_00384,0
0_0_3_00480,0
0_0_3_00576,0
0_0_3_00672,0
0_0_3_00768,0
0_0_3_00864,0
0_0_3_00960,0
0_0_3_01056,0
0_0_3_01152,0
0_0_3_01248,0
0_0_3_01344,0
0_0_3_01440,0
0_0_4_00096,0
0_0_4_00192,0
0_0_4_00288,0
0_0_4_00384,0
0_0_4_00480,0
0_0_4_00576,0
0_0_4_00672,0
0_0_4_00768,0
0_0_4_00864,0
0_0_4_00960,0
0_0_4_01056,0
0_0_4_01152,0
0_0_4_01248,0
0_0_4_01344,0
0_0_5_00096,0
0_0_5_00192,0
0_0_5_00288,0
0_0_5_00384,0
0_0_5_00480,0
0_0_5_00576,0
0_0_5_00672,0
0_0_5_00768,0
0_0_5_00864,0
0_0_5_00960,0
0_0_5_01056,0
0_0_5_01152,0
0_0_5_01248,0
0_0_5_01344,0
0_0_6_00096,0
0_0_6_00192,0
0_0_6_00288,0
0_0_6_00384,0
0_0_6_00480,0
0_0_6_00576,0
0_0_6_00672,0
0_0_6_00768,0
0_0_6_00864,0
0_0_6_00960,0
0_0_6_01056,0
0_0_6_01152,0
0_0_6_01248,0
0_0_6_01344,0
0_0_7_00096,0
0_0_7_00192,0
0_0_7_00288,0
0_0_7_00384,0
0_0_7_00480,0
0_0_7_00576,0
0_0_7_00672,0
0_0_7_00768,0
0_0_7_00864,0
0_0_7_00960,0
0_0_7_01056,0
0_0_7_01152,0
0_0_7_01248,0
0_0_7_01344,0
0_0_7_01440,0
0_0_7_01536,0
0_0_7_01632,0
0_0_7_01728,0
0_0_7_01824,0
0_0_7_01920,0
0_0_7_02016,0
0_0_7_02112,0
0_0_7_02208,0
0_0_7_02304,0
0_0_8_00096,0
0_0_8_00192,0
0_0_8_00288,0
0_0_8_00384,0
0_0_8_00480,0
0_0_8_00576,0
0_0_8_00672,0
0_0_8_00768,0
0_0_8_00864,0
0_0_8_00960,0
0_0_8_01056,0
0_0_8_01152,0
0_0_8_01248,0
0_0_8_01344,0
0_0_8_01440,0
0_0_9_00096,0
0_0_9_00192,0
0_0_9_00288,0
0_0_9_00384,0
0_0_9_00480,0
0_0_9_00576,0
0_0_9_00672,0
0_0_9_00768,0
0_0_9_00864,0
0_0_9_00960,0
0_0_9_01056,0
0_0_9_01152,0
0_0_9_01248,0
0_1_3_00096,1
0_1_3_00192,1
0_1_3_00288,1
0_1_3_00384,1
0_1_3_00480,1
0_1_3_00576,1
0_1_3_00672,1
0_1_3_00768,1
0_1_3_00864,1
0_1_3_00960,1
0_1_3_01056,1
0_1_3_01152,1
0_1_3_01248,1
0_1_4_00096,1
0_1_4_00192,1
0_1_4_00288,1
0_1_4_00384,1
0_1_4_00480,1
0_1_4_00576,1
0_1_4_00672,1
0_1_4_00768,1
0_1_4_00864,1
0_1_4_00960,1
0_1_4_01056,1
0_1_4_01152,1
0_1_4_01248,1
0_1_5_00096,1
0_1_5_00192,1
0_1_5_00288,1
0_1_5_00384,1
0_1_5_00480,1
0_1_5_00576,1
0_1_5_00672,1
0_1_5_00768,1
0_1_5_00864,1
0_1_5_00960,1
0_1_5_01056,1
0_1_5_01152,1
0_1_5_01248,1
0_1_5_01344,1
0_1_5_01440,1
0_1_6_00096,1
0_1_6_00192,1
0_1_6_00288,1
0_1_6_00384,1
0_1_6_00480,1
0_1_6_00576,1
0_1_6_00672,1
0_1_6_00768,1
0_1_6_00864,1
0_1_6_00960,1
