0_0_3_00120,0
0_0_3_00240,0
0_0_3_00360,0
0_0_3_00480,0
0_0_3_00600,0
0_0_3_00720,0
0_0_3_00840,0
0_0_3_00960,0
0_0_3_01080,0
0_0_3_01200,0
0_0_4_00120,0
0_0_4_00240,0
0_0_4_00360,0
0_0_4_00480,0
0_0_4_00600,0
0_0_4_00720,0
0_0_4_00840,0
0_0_4_00960,0
0_0_4_01080,0
0_0_4_01200,0
0_0_5_00120,0
0_0_5_00240,0
0_0_5_00360,0
0_0_5_00480,0
0_0_5_00600,0
0_0_5_00720,0
0_0_5_00840,0
0_0_5_00960,0
0_0_5_01080,0
0_0_5_01200,0
0_0_6_00120,0
0_0_6_00240,0
0_0_6_00360,0
0_0_6_00480,0
0_0_6_00600,0
0_0_6_00720,0
0_0_6_00840,0
0_0_6_00960,0
0_0_6_01080,0
0_0_6_01200,0
0_0_7_00120,0
0_0_7_00240,0
0_0_7_00360,0
0_0_7_00480,0
0_0_7_00600,0
0_0_7_00720,0
0_0_7_00840,0
0_0_7_00960,0
0_0_7_01080,0
0_0_7_01200,0
0_0_7_01320,0
0_0_7_01440,0
0_0_7_01560,0
0_0_7_01680,0
0_0_7_01800,0
0_0_7_01920,0
0_0_7_02040,0
0_0_7_02160,0
0_0_8_00120,0
0_0_8_00240,0
0_0_8_00360,0
0_0_8_00480,0
0_0_8_00600,0
0_0_8_00720,0
0_0_8_00840,0
0_0_8_00960,0
0_0_8_01080,0
0_0_8_01200,0
0_0_9_00120,0
0_0_9_00240,0
0_0_9_00360,0
0_0_9_00480,0
0_0_9_00600,0
0_0_9_00720,0
0_0_9_00840,0
0_0_9_00960,0
0_0_9_01080,0
0_1_3_00120,1
0_1_3_00240,1
0_1_3_00360,1
0_1_3_00480,1
0_1_3_00600,1
0_1_3_00720,1
0_1_3_00840,1
0_1_3_00960,1
0_1_3_01080,1
0_1_3_01200,1
0_1_4_00120,1
0_1_4_00240,1
0_1_4_00360,1
0_1_4_00480,1
0_1_4_00600,1
0_1_4_00720,1
0_1_4_00840,1
0_1_4_00960,1
0_1_4_01080,1
0_1_5_00120,1
0_1_5_00240,1
