0_0_3_00144,0
0_0_3_00288,0
0_0_3_00432,0
0_0_3_00576,0
0_0_3_00720,0
0_0_3_00864,0
0_0_3_01008,0
0_0_4_00144,0
0_0_4_00288,0
0_0_4_00432,0
0_0_4_00576,0
0_0_4_00720,0
0_0_4_00864,0
0_0_4_01008,0
0_0_5_00144,0
0_0_5_00288,0
0_0_5_00432,0
0_0_5_00576,0
0_0_5_00720,0
0_0_5_00864,0
0_0_5_01008,0
0_0_6_00144,0
0_0_6_00288,0
0_0_6_00432,0
0_0_6_00576,0
0_0_6_00720,0
0_0_6_00864,0
0_0_7_00144,0
0_0_7_00288,0
0_0_7_00432,0
0_0_7_00576,0
0_0_7_00720,0
0_0_7_00864,0
0_0_7_01008,0
0_0_7_01152,0
0_0_7_01296,0
0_0_7_01440,0
0_0_7_01584,0
0_0_7_01728,0
0_0_7_01872,0
0_0_8_00144,0
0_0_8_00288,0
0_0_8_00432,0
0_0_8_00576,0
0_0_8_00720,0
0_0_8_00864,0
0_0_8_01008,0
0_0_9_00144,0
0_0_9_00288,0
0_0_9_00432,0
0_0_9_00576,0
0_0_9_00720,0
0_0_9_00864,0
0_1_3_00144,1
0_1_3_00288,1
0_1_3_00432,1
0_1_3_00576,1
0_1_3_00720,1
0_1_3_00864,1
0_1_4_00144,1
0_1_4_00288,1
0_1_4_00432,1
0_1_4_00576,1
0_1_4_00720,1
0_1_4_00864,1
0_1_5_00144,1
0_1_5_00288,1
0_1_5_00432,1
0_1_5_00576,1
0_1_5_00720,1
0_1_5_00864,1
0_1_5_01008,1
0_1_6_00144,1
0_1_6_00288,1
0_1_6_00432,1
0_1_6_00576,1
0_1_6_00720,1
0_1_6_00864,1
0_1_7_00144,1
0_1_7_00288,1
0_1_7_00432,1
0_1_7_00576,1
0_1_7_00720,1
0_1_7_00864,1
0_1_8_00144,1
0_1_8_00288,1
0_1_8_00432,1
0_1_8_00576,1
0_1_8_00720,1
0_1_8_00864,1
0_1_8_01008,1
0_1_8_01152,1
0_1_9_00144,1
0_1_9_00288,1
0_1_9_00432,1
0_1_9_00576,1
0_1_9_00720,1
0_1_9_00864,1
0_1_9_01008,1
0_2_3_00144,1
0_2_3_00288,1
0_2_3_00432,1
0_2_3_00576,1
0_2_3_00720,1
0_2_3_00864,1
0_2_3_01008,1
0_2_4_00144,1
0_2_4_00288,1
0_2_4_00432,1
0_2_4_00576,1
0_2_4_00720,1
0_2_4_00864,1
0_2_4_01008,1
0_2_5_00144,1
0_2_5_00288,1
0_2_5_00432,1
0_2_5_00576,1
0_2_5_00720,1
0_2_5_00864,1
0_2_5_01008,1
0_2_6_00144,1
0_2_6_00288,1
0_2_6_00432,1
0_2_6_00576,1
0_2_6_00720,1
0_2_6_00864,1
0_2_6_01008,1
0_2_7_00144,1
0_2_7_00288,1
0_2_7_00432,1
0_2_7_00576,1
0_2_7_00720,1
0_2_7_00864,1
0_2_7_01008,1
0_2_8_00144,1
0_2_8_00288,1
0_2_8_00432,1
0_2_8_00576,1
0_2_8_00720,1
0_2_8_00864,1
0_2_8_01008,1
0_2_8_01152,1
1_0_3_00144,0
1_0_3_00288,0
1_0_3_00432,0
1_0_3_00576,0
1_0_3_00720,0
1_0_3_00864,0
1_0_3_01008,0
1_0_4_00144,0
1_0_4_00288,0
1_0_4_00432,0
1_0_4_00576,0
1_0_4_00720,0
1_0_4_00864,0
1_0_4_01008,0
1_0_5_00144,0
1_0_5_00288,0
1_0_5_00432,0
1_0_5_00576,0
1_0_5_00720,0
1_0_5_00864,0
1_0_5_01008,0
1_0_6_00144,0
1_0_6_00288,0
1_0_6_00432,0
1_0_6_00576,0
1_0_6_00720,0
1_0_6_00864,0
1_0_6_01008,0
1_0_7_00144,0
1_0_7_00288,0
1_0_7_00432,0
1_0_7_00576,0
1_0_7_00720,0
1_0_7_00864,0
1_0_7_01008,0
1_0_8_00144,0
1_0_8_00288,0
1_0_8_00432,0
1_0_8_00576,0
1_0_8_00720,0
1_0_8_00864,0
1_0_8_01008,0
1_0_9_00144,0
1_0_9_00288,0
1_0_9_00432,0
1_0_9_00576,0
1_0_9_00720,0
1_0_9_00864,0
1_1_3_00144,1
1_1_3_00288,1
1_1_3_00432,1
1_1_3_00576,1
1_1_3_00720,1
1_1_3_00864,1
1_1_3_01008,1
1_1_4_00144,1
1_1_4_00288,1
1_1_4_00432,1
1_1_4_00576,1
1_1_4_00720,1
1_1_4_00864,1
1_1_5_00144,1
1_1_5_00288,1
1_1_5_00432,1
1_1_5_00576,1
1_1_5_00720,1
1_1_5_00864,1
1_1_6_00144,1
1_1_6_00288,1
1_1_6_00432,1
1_1_6_00576,1
1_1_6_00720,1
1_1_6_00864,1
1_1_7_00144,1
1_1_7_00288,1
1_1_7_00432,1
1_1_7_00576,1
1_1_7_00720,1
1_1_7_00864,1
1_1_8_00144,1
1_1_8_00288,1
1_1_8_00432,1
1_1_8_00576,1
1_1_8_00720,1
1_1_8_00864,1
1_1_9_00144,1
1_1_9_00288,1
1_1_9_00432,1
1_1_9_00576,1
1_1_9_00720,1
1_1_9_00864,1
1_1_9_01008,1
1_2_3_00144,1
1_2_3_00288,1
1_2_3_00432,1
1_2_3_00576,1
1_2_3_00720,1
1_2_3_00864,1
1_2_4_00144,1
1_2_4_00288,1
1_2_4_00432,1
1_2_4_00576,1
1_2_4_00720,1
1_2_4_00864,1
1_2_5_00144,1
1_2_5_00288,1
1_2_5_00432,1
1_2_5_00576,1
1_2_5_00720,1
1_2_5_00864,1
1_2_6_00144,1
1_2_6_00288,1
1_2_6_00432,1
1_2_6_00576,1
1_2_6_00720,1
1_2_6_00864,1
1_2_7_00144,1
1_2_7_00288,1
1_2_7_00432,1
1_2_7_00576,1
1_2_7_00720,1
1_2_7_00864,1
1_2_8_00144,1
1_2_8_00288,1
1_2_8_00432,1
1_2_8_00576,1
1_2_8_00720,1
1_2_8_00864,1
2_0_3_00144,0
2_0_3_00288,0
2_0_3_00432,0
2_0_3_00576,0
2_0_3_00720,0
2_0_3_00864,0
2_0_3_01008,0
2_0_4_00144,0
2_0_4_00288,0
2_0_4_00432,0
2_0_4_00576,0
2_0_4_00720,0
2_0_4_00864,0
2_0_5_00144,0
2_0_5_00288,0
2_0_5_00432,0
2_0_5_00576,0
2_0_5_00720,0
2_0_5_00864,0
2_0_6_00144,0
2_0_6_00288,0
2_0_6_00432,0
2_0_6_00576,0
2_0_6_00720,0
2_0_6_00864,0
2_0_7_00144,0
2_0_7_00288,0
2_0_7_00432,0
2_0_7_00576,0
2_0_7_00720,0
2_0_7_00864,0
2_0_7_01008,0
2_0_8_00144,0
2_0_8_00288,0
2_0_8_00432,0
2_0_8_00576,0
2_0_8_00720,0
2_0_8_00864,0
2_0_9_00144,0
2_0_9_00288,0
2_0_9_00432,0
2_0_9_00576,0
2_0_9_00720,0
2_0_9_00864,0
2_0_9_01008,0
