0_0_3_00215,0
0_0_3_00430,0
0_0_3_00645,0
0_0_3_00860,0
0_0_4_00215,0
0_0_4_00430,0
0_0_4_00645,0
0_0_4_00860,0
0_0_5_00215,0
0_0_5_00430,0
0_0_5_00645,0
0_0_5_00860,0
0_0_6_00215,0
0_0_6_00430,0
0_0_6_00645,0
0_0_6_00860,0
0_0_7_00215,0
0_0_7_00430,0
0_0_7_00645,0
0_0_7_00860,0
0_0_7_01075,0
0_0_7_01290,0
0_0_7_01505,0
0_0_7_01720,0
0_0_8_00215,0
0_0_8_00430,0
0_0_8_00645,0
0_0_8_00860,0
0_0_9_00215,0
0_0_9_00430,0
0_0_9_00645,0
0_1_3_00215,1
0_1_3_00430,1
0_1_3_00645,1
0_1_4_00215,1
0_1_4_00430,1
0_1_4_00645,1
0_1_5_00215,1
0_1_5_00430,1
0_1_5_00645,1
0_1_5_00860,1
0_1_5_01075,1
0_1_6_00215,1
0_1_6_00430,1
0_1_6_00645,1
0_1_7_00215,1
0_1_7_00430,1
0_1_7_00645,1
0_1_7_00860,1
0_1_8_00215,1
0_1_8_00430,1
0_1_8_00645,1
0_1_8_00860,1
0_1_8_01075,1
0_1_8_01290,1
0_1_9_00215,1
0_1_9_00430,1
0_1_9_00645,1
0_1_9_00860,1
0_2_3_00215,1
0_2_3_00430,1
0_2_3_00645,1
0_2_3_00860,1
0_2_4_00215,1
0_2_4_00430,1
0_2_4_00645,1
0_2_4_00860,1
0_2_5_00215,1
0_2_5_00430,1
0_2_5_00645,1
0_2_5_00860,1
0_2_6_00215,1
0_2_6_00430,1
0_2_6_00645,1
0_2_6_00860,1
0_2_7_00215,1
0_2_7_00430,1
0_2_7_00645,1
0_2_7_00860,1
0_2_8_00215,1
0_2_8_00430,1
0_2_8_00645,1
0_2_8_00860,1
0_2_8_01075,1
1_0_3_00215,0
1_0_3_00430,0
1_0_3_00645,0
1_0_3_00860,0
1_0_4_00215,0
1_0_4_00430,0
1_0_4_00645,0
1_0_4_00860,0
1_0_5_00215,0
1_0_5_00430,0
1_0_5_00645,0
1_0_5_00860,0
1_0_6_00215,0
1_0_6_00430,0
1_0_6_00645,0
1_0_6_00860,0
1_0_7_00215,0
1_0_7_00430,0
1_0_7_00645,0
1_0_7_00860,0
1_0_8_00215,0
1_0_8_00430,0
1_0_8_00645,0
1_0_8_00860,0
1_0_9_00215,0
1_0_9_00430,0
1_0_9_00645,0
1_1_3_00215,1
1_1_3_00430,1
1_1_3_00645,1
1_1_3_00860,1
1_1_4_00215,1
1_1_4_00430,1
1_1_4_00645,1
1_1_4_00860,1
1_1_5_00215,1
1_1_5_00430,1
1_1_5_00645,1
1_1_6_00215,1
1_1_6_00430,1
1_1_6_00645,1
1_1_6_00860,1
1_1_7_00215,1
1_1_7_00430,1
1_1_7_00645,1
1_1_7_00860,1
1_1_8_00215,1
1_1_8_00430,1
1_1_8_00645,1
1_1_8_00860,1
1_1_9_00215,1
1_1_9_00430,1
1_1_9_00645,1
1_1_9_00860,1
1_2_3_00215,1
1_2_3_00430,1
1_2_3_00645,1
1_2_4_00215,1
1_2_4_00430,1
1_2_4_00645,1
1_2_5_00215,1
1_2_5_00430,1
1_2_5_00645,1
1_2_5_00860,1
1_2_6_00215,1
1_2_6_00430,1
1_2_6_00645,1
1_2_6_00860,1
1_2_7_00215,1
1_2_7_00430,1
1_2_7_00645,1
1_2_7_00860,1
1_2_8_00215,1
1_2_8_00430,1
1_2_8_00645,1
1_2_8_00860,1
2_0_3_00215,0
2_0_3_00430,0
2_0_3_00645,0
2_0_3_00860,0
2_0_3_01075,0
2_0_4_00215,0
2_0_4_00430,0
2_0_4_00645,0
2_0_4_00860,0
2_0_5_00215,0
2_0_5_00430,0
2_0_5_00645,0
2_0_5_00860,0
2_0_6_00215,0
2_0_6_00430,0
2_0_6_00645,0
2_0_6_00860,0
2_0_7_00215,0
2_0_7_00430,0
2_0_7_00645,0
2_0_7_00860,0
2_0_8_00215,0
2_0_8_00430,0
2_0_8_00645,0
2_0_8_00860,0
2_0_9_00215,0
2_0_9_00430,0
2_0_9_00645,0
2_0_9_00860,0
2_1_3_00215,1
2_1_3_00430,1
2_1_3_00645,1
2_1_3_00860,1
2_1_4_00215,1
2_1_4_00430,1
2_1_4_00645,1
2_1_4_00860,1
2_1_5_00215,1
2_1_5_00430,1
2_1_5_00645,1
2_1_5_00860,1
2_1_5_01075,1
2_1_6_00215,1
2_1_6_00430,1
2_1_6_00645,1
2_1_6_00860,1
2_1_7_00215,1
2_1_7_00430,1
2_1_7_00645,1
2_1_7_00860,1
2_1_8_00215,1
2_1_8_00430,1
2_1_8_00645,1
2_1_8_00860,1
2_1_8_01075,1
2_1_9_00215,1
2_1_9_00430,1
2_1_9_00645,1
2_1_9_00860,1
2_2_3_00215,1
2_2_3_00430,1
2_2_3_00645,1
2_2_3_00860,1
2_2_4_00215,1
2_2_4_00430,1
2_2_4_00645,1
2_2_4_00860,1
2_2_5_00215,1
2_2_5_00430,1
2_2_5_00645,1
2_2_5_00860,1
2_2_6_00215,1
2_2_6_00430,1
2_2_6_00645,1
2_2_6_00860,1
2_2_7_00215,1
2_2_7_00430,1
2_2_7_00645,1
2_2_7_00860,1
2_2_8_00215,1
2_2_8_00430,1
2_2_8_00645,1
2_2_8_00860,1
